"January 1, 2026 - March 31, 2026 compared to October 1, 2025 - December 31, 2025",,,,,,,,,,,,,,,,,,,,
Account name,Customer ID,Campaign,Search term,Search terms match type,Search keyword,Search keyword match type,Clicks,Clicks (Compare to),Clicks (Change),Clicks (Change %),Currency code,Cost,Cost (Compare to),Cost (Change),Cost (Change %),Impr.,Impr. (Compare to),Impr. (Change),Impr. (Change %),Campaign Type
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,best protein shake for building muscle,Exact match (close variant),protein shakes for muscle gain,Exact match,3,0,3, +∞,USD,"10,97",0,"10,97", +∞,33,0,33, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,best protein shakes to build muscle,Exact match (close variant),protein shakes for muscle gain,Exact match,3,0,3, +∞,USD,"8,28",0,"8,28", +∞,48,0,48, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,body builder protein,Exact match (close variant),protein shakes for muscle gain,Exact match,3,0,3, +∞,USD,"16,73",0,"16,73", +∞,16,0,16, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,good protein for muscle gain,Exact match (close variant),protein shakes for muscle gain,Exact match,3,0,3, +∞,USD,"11,72",0,"11,72", +∞,64,0,64, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,muscle builder protein,Exact match (close variant),protein shakes for muscle gain,Exact match,3,0,3, +∞,USD,"10,16",0,"10,16", +∞,46,0,46, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,muscle building shakes,Exact match (close variant),protein shakes for muscle gain,Exact match,3,0,3, +∞,USD,"12,04",0,"12,04", +∞,39,0,39, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,muscle mass drink,Exact match (close variant),protein shakes for muscle gain,Exact match,3,0,3, +∞,USD,"12,27",0,"12,27", +∞,20,0,20, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,post workout shake for muscle gain,Exact match (close variant),protein shakes for muscle gain,Exact match,3,0,3, +∞,USD,"10,57",0,"10,57", +∞,84,0,84, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,protein drink to build muscle,Exact match (close variant),protein shakes for muscle gain,Exact match,3,0,3, +∞,USD,"6,7",0,"6,7", +∞,12,0,12, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,protein drinks for gaining weight,Exact match (close variant),protein shakes for muscle gain,Exact match,3,0,3, +∞,USD,"13,66",0,"13,66", +∞,33,0,33, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,protein drinks to build muscle,Exact match (close variant),protein shakes for muscle gain,Exact match,3,0,3, +∞,USD,"12,47",0,"12,47", +∞,23,0,23, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,protein shake to build muscle,Exact match (close variant),protein shakes for muscle gain,Exact match,3,0,3, +∞,USD,"5,85",0,"5,85", +∞,59,0,59, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,protein shakes for muscle,Exact match (close variant),protein shakes for muscle gain,Exact match,3,0,3, +∞,USD,"9,54",0,"9,54", +∞,15,0,15, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,protein shakes that help you gain weight,Exact match (close variant),protein shakes for muscle gain,Exact match,3,0,3, +∞,USD,"10,17",0,"10,17", +∞,56,0,56, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,protein shakes to gain weight and muscle,Exact match (close variant),protein shakes for muscle gain,Exact match,3,0,3, +∞,USD,"12,54",0,"12,54", +∞,37,0,37, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,the best protein drink to build muscle,Exact match (close variant),protein shakes for muscle gain,Exact match,3,0,3, +∞,USD,"8,65",0,"8,65", +∞,5,0,5, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,the best protein shake for muscle gain,Exact match (close variant),protein shakes for muscle gain,Exact match,3,0,3, +∞,USD,"10,89",0,"10,89", +∞,23,0,23, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,weight gain protein drink,Exact match (close variant),protein shakes for muscle gain,Exact match,3,0,3, +∞,USD,"9,67",0,"9,67", +∞,28,0,28, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,weight gain protein drinks,Exact match (close variant),protein shakes for muscle gain,Exact match,3,0,3, +∞,USD,"11,02",0,"11,02", +∞,60,0,60, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,what is a good protein drink to build muscle,Exact match (close variant),protein shakes for muscle gain,Exact match,3,0,3, +∞,USD,"13,13",0,"13,13", +∞,10,0,10, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,what is a good protein shake for muscle gain,Exact match (close variant),protein shakes for muscle gain,Exact match,3,0,3, +∞,USD,"12,75",0,"12,75", +∞,18,0,18, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,what is the best muscle building drink,Exact match (close variant),protein shakes for muscle gain,Exact match,3,0,3, +∞,USD,"13,17",0,"13,17", +∞,5,0,5, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,what is the best protein drink to gain muscle,Exact match (close variant),protein shakes for muscle gain,Exact match,3,0,3, +∞,USD,"12,86",0,"12,86", +∞,5,0,5, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,what is the best protein for muscle growth,Exact match (close variant),protein shakes for muscle gain,Exact match,3,0,3, +∞,USD,"11,53",0,"11,53", +∞,100,0,100, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,what is the best protein shake for muscle growth,Exact match (close variant),protein shakes for muscle gain,Exact match,3,0,3, +∞,USD,"11,11",0,"11,11", +∞,10,0,10, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,what is the best protein to gain muscle,Exact match (close variant),protein shakes for muscle gain,Exact match,3,0,3, +∞,USD,"11,52",0,"11,52", +∞,20,0,20, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,which is the best protein shake for muscle gain,Exact match (close variant),protein shakes for muscle gain,Exact match,3,0,3, +∞,USD,"11,39",0,"11,39", +∞,15,0,15, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,which protein is best for muscle gain,Exact match (close variant),protein shakes for muscle gain,Exact match,3,0,3, +∞,USD,"10,33",0,"10,33", +∞,55,0,55, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,workout protein shakes,Exact match (close variant),protein shakes for muscle gain,Exact match,3,0,3, +∞,USD,"12,67",0,"12,67", +∞,11,0,11, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,protein drinks 30g,Exact match (close variant),30g protein shake,Exact match,3,0,3, +∞,USD,"11,6",0,"11,6", +∞,31,0,31, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,protein drinks with 30 g of protein,Exact match (close variant),30g protein shake,Exact match,3,0,3, +∞,USD,"12,42",0,"12,42", +∞,22,0,22, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,best pre made protein drinks,Exact match (close variant),premade protein shakes,Exact match,3,0,3, +∞,USD,"12,9",0,"12,9", +∞,87,0,87, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,best protein shakes pre made,Exact match (close variant),premade protein shakes,Exact match,3,0,3, +∞,USD,"11,53",0,"11,53", +∞,26,0,26, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,clean ready to drink protein shakes,Exact match (close variant),premade protein shakes,Exact match,3,0,3, +∞,USD,"10,14",0,"10,14", +∞,35,0,35, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,good premade protein shakes,Exact match (close variant),premade protein shakes,Exact match,3,0,3, +∞,USD,"10,24",0,"10,24", +∞,61,0,61, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,healthy ready to drink protein shakes,Exact match (close variant),premade protein shakes,Exact match,3,0,3, +∞,USD,"10,23",0,"10,23", +∞,48,0,48, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,meal shakes & drinks protein,Exact match (close variant),premade protein shakes,Exact match,3,0,3, +∞,USD,"10,99",0,"10,99", +∞,69,0,69, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,pre made protein smoothies,Exact match (close variant),premade protein shakes,Exact match,3,0,3, +∞,USD,"12,61",0,"12,61", +∞,28,0,28, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,premixed protein drinks,Exact match (close variant),premade protein shakes,Exact match,3,0,3, +∞,USD,"9,01",0,"9,01", +∞,55,0,55, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,ready made whey protein shakes,Exact match (close variant),premade protein shakes,Exact match,3,0,3, +∞,USD,"7,58",0,"7,58", +∞,15,0,15, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,ready to drink shakes,Exact match (close variant),premade protein shakes,Exact match,3,0,3, +∞,USD,"14,97",0,"14,97", +∞,59,0,59, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,ready to go protein drinks,Exact match (close variant),premade protein shakes,Exact match,3,0,3, +∞,USD,"8,49",0,"8,49", +∞,23,0,23, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,rtd protein,Exact match (close variant),premade protein shakes,Exact match,3,0,3, +∞,USD,"11,66",0,"11,66", +∞,113,0,113, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,the best pre made protein shakes,Exact match (close variant),premade protein shakes,Exact match,3,0,3, +∞,USD,"11,33",0,"11,33", +∞,18,0,18, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,top ready to drink protein shakes,Exact match (close variant),premade protein shakes,Exact match,3,0,3, +∞,USD,"10,47",0,"10,47", +∞,18,0,18, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,what is the best ready to drink protein shake,Exact match (close variant),premade protein shakes,Exact match,3,0,3, +∞,USD,"7,59",0,"7,59", +∞,50,0,50, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,where can i buy a protein shake,Exact match (close variant),premade protein shakes,Exact match,3,0,3, +∞,USD,"12,03",0,"12,03", +∞,6,0,6, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,whey protein ready to drink,Exact match (close variant),premade protein shakes,Exact match,3,0,3, +∞,USD,"13,44",0,"13,44", +∞,38,0,38, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,best flavored protein drinks,Exact match (close variant),best flavored protein shakes,Exact match,3,0,3, +∞,USD,"9,95",0,"9,95", +∞,35,0,35, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,best protein drinks,Exact match (close variant),best flavored protein shakes,Exact match,3,0,3, +∞,USD,"12,45",0,"12,45", +∞,22,0,22, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,best tasting high protein drinks,Exact match (close variant),best flavored protein shakes,Exact match,3,0,3, +∞,USD,"10,3",0,"10,3", +∞,71,0,71, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,best tasting nutrition drink,Exact match (close variant),best flavored protein shakes,Exact match,3,0,3, +∞,USD,"7,69",0,"7,69", +∞,122,0,122, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,high protein shakes that taste good,Exact match (close variant),best flavored protein shakes,Exact match,3,0,3, +∞,USD,"9,39",0,"9,39", +∞,35,0,35, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,protein drinks that actually taste good,Exact match (close variant),best flavored protein shakes,Exact match,3,0,3, +∞,USD,"8,59",0,"8,59", +∞,56,0,56, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,the best tasting protein shake,Exact match (close variant),best flavored protein shakes,Exact match,3,0,3, +∞,USD,"8,85",0,"8,85", +∞,42,0,42, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,what protein drink tastes the best,Exact match (close variant),best flavored protein shakes,Exact match,3,0,3, +∞,USD,"5,99",0,"5,99", +∞,17,0,17, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,what protein shake taste the best,Exact match (close variant),best flavored protein shakes,Exact match,3,0,3, +∞,USD,8,0,8, +∞,19,0,19, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,what protein shake tastes the best,Exact match (close variant),best flavored protein shakes,Exact match,3,0,3, +∞,USD,"12,9",0,"12,9", +∞,45,0,45, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,whats the best tasting protein drink,Exact match (close variant),best flavored protein shakes,Exact match,3,0,3, +∞,USD,"5,78",0,"5,78", +∞,46,0,46, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,protein shake nearby,Exact match (close variant),protein shakes near me,Exact match,3,0,3, +∞,USD,"14,58",0,"14,58", +∞,54,0,54, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,where can i get a protein smoothie,Exact match (close variant),protein shakes near me,Exact match,3,0,3, +∞,USD,"12,5",0,"12,5", +∞,10,0,10, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,where to buy protein smoothies,Exact match (close variant),protein shakes near me,Exact match,3,0,3, +∞,USD,"8,88",0,"8,88", +∞,15,0,15, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,high protein vanilla shake,Exact match (close variant),vanilla protein shake,Exact match,3,0,3, +∞,USD,"8,51",0,"8,51", +∞,38,0,38, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,protein shake vanilla,Exact match (close variant),vanilla protein shake,Exact match,3,0,3, +∞,USD,"8,21",0,"8,21", +∞,187,0,187, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,best vanilla protein drink,Exact match (close variant),vanilla protein drink,Exact match,3,0,3, +∞,USD,"7,64",0,"7,64", +∞,47,0,47, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,vanilla milkshake protein drink,Exact match (close variant),vanilla protein drink,Exact match,3,0,3, +∞,USD,"12,43",0,"12,43", +∞,44,0,44, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,healthy vanilla protein shake,Exact match (close variant),good vanilla protein shake,Exact match,3,0,3, +∞,USD,"13,57",0,"13,57", +∞,59,0,59, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,chocolate milk protein shake,Exact match (close variant),chocolate protein shake,Exact match,3,0,3, +∞,USD,"10,64",0,"10,64", +∞,259,0,259, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,chocolate protein milkshake,Exact match (close variant),chocolate protein shake,Exact match,3,0,3, +∞,USD,"10,73",0,"10,73", +∞,101,0,101, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,delicious chocolate protein shake,Exact match (close variant),chocolate protein shake,Exact match,3,0,3, +∞,USD,"13,41",0,"13,41", +∞,21,0,21, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,good chocolate protein shake,Exact match (close variant),chocolate protein shake,Exact match,3,0,3, +∞,USD,"10,74",0,"10,74", +∞,36,0,36, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,protein shake chocolate,Exact match (close variant),chocolate protein shake,Exact match,3,0,3, +∞,USD,"13,6",0,"13,6", +∞,249,0,249, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,healthiest chocolate protein shake,Exact match (close variant),best chocolate protein shake,Exact match,3,0,3, +∞,USD,"6,6",0,"6,6", +∞,17,0,17, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,what is the best chocolate protein shake,Exact match (close variant),best chocolate protein shake,Exact match,3,0,3, +∞,USD,"11,99",0,"11,99", +∞,27,0,27, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,what is the best tasting chocolate protein shake,Exact match (close variant),best chocolate protein shake,Exact match,3,0,3, +∞,USD,"10,15",0,"10,15", +∞,56,0,56, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,protein chocolate drinks,Exact match (close variant),chocolate protein drink,Exact match,3,0,3, +∞,USD,"12,42",0,"12,42", +∞,48,0,48, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,protein drinks chocolate,Exact match (close variant),chocolate protein drink,Exact match,3,0,3, +∞,USD,"10,51",0,"10,51", +∞,91,0,91, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,caramel flavored protein shake,Exact match (close variant),caramel protein shake,Exact match,3,0,3, +∞,USD,"11,16",0,"11,16", +∞,16,0,16, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanGenericGoogleEXT_YES,protein shake salted caramel,Exact match (close variant),salted caramel protein shake,Exact match,3,0,3, +∞,USD,"10,77",0,"10,77", +∞,38,0,38, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanConquestingGoogleEXT_YES,premier protein shake,Exact match (close variant),premier protein drinks,Exact match,3,0,3, +∞,USD,"13,74",0,"13,74", +∞,110,0,110, +∞,Conquesting
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanConquestingGoogleEXT_YES,premier supplement drink,Exact match (close variant),premier protein drinks,Exact match,3,0,3, +∞,USD,"11,12",0,"11,12", +∞,65,0,65, +∞,Conquesting
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanConquestingGoogleEXT_YES,premiere pro tien shakes,Exact match (close variant),premier protein drinks,Exact match,3,0,3, +∞,USD,"9,45",0,"9,45", +∞,24,0,24, +∞,Conquesting
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanConquestingGoogleEXT_YES,protein drinks premier,Exact match (close variant),premier protein drinks,Exact match,3,0,3, +∞,USD,"12,21",0,"12,21", +∞,84,0,84, +∞,Conquesting
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanConquestingGoogleEXT_YES,new premier protein shakes,Exact match (close variant),premier protein shakes,Exact match,3,0,3, +∞,USD,"9,96",0,"9,96", +∞,79,0,79, +∞,Conquesting
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanConquestingGoogleEXT_YES,premium protein shake,Exact match (close variant),premier protein shakes,Exact match,3,0,3, +∞,USD,"11,93",0,"11,93", +∞,62,0,62, +∞,Conquesting
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanConquestingGoogleEXT_YES,premier protein drink,Exact match (close variant),premier protein,Exact match,3,0,3, +∞,USD,"8,11",0,"8,11", +∞,50,0,50, +∞,Conquesting
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanConquestingGoogleEXT_YES,premier protein for sale,Exact match (close variant),premier protein,Exact match,3,0,3, +∞,USD,"9,42",0,"9,42", +∞,29,0,29, +∞,Conquesting
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanConquestingGoogleEXT_YES,premier protein nutrients,Exact match (close variant),premier protein,Exact match,3,0,3, +∞,USD,"12,61",0,"12,61", +∞,40,0,40, +∞,Conquesting
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanConquestingGoogleEXT_YES,premier proteins,Exact match (close variant),premier protein,Exact match,3,0,3, +∞,USD,"13,43",0,"13,43", +∞,147,0,147, +∞,Conquesting
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanConquestingGoogleEXT_YES,protein premiere,Exact match (close variant),premier protein,Exact match,3,0,3, +∞,USD,"9,91",0,"9,91", +∞,29,0,29, +∞,Conquesting
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanConquestingGoogleEXT_YES,what is premier protein shakes,Exact match (close variant),premier protein,Exact match,3,0,3, +∞,USD,"9,33",0,"9,33", +∞,17,0,17, +∞,Conquesting
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanConquestingGoogleEXT_YES,chocolate premier protein,Exact match (close variant),premier protein chocolate,Exact match,3,0,3, +∞,USD,"12,78",0,"12,78", +∞,140,0,140, +∞,Conquesting
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanConquestingGoogleEXT_YES,premier chocolate protein shake,Exact match (close variant),premier protein chocolate,Exact match,3,0,3, +∞,USD,"10,22",0,"10,22", +∞,98,0,98, +∞,Conquesting
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_TitanConquestingGoogleEXT_YES,premier protein chocolate shakes,Exact match (close variant),premier protein chocolate,Exact match,3,0,3, +∞,USD,"9,74",0,"9,74", +∞,75,0,75, +∞,Conquesting
